ID,Predictions
660,[ 0.          0.82111614  0.75174265]
661,[ 0.          0.00511251  0.00659379]
662,[ 0.          0.34979162  0.49928211]
663,[ 0.          0.62370165  1.88965124]
664,[ 0.          0.00511251  0.00659379]
665,[ 0.          3.13735231  2.12341362]
666,[ 0.          0.31014158  0.37010382]
667,[ 0.          0.7968563   0.93422375]
668,[ 0.          0.00227841  0.00243446]
669,[ 0.          0.3353799   0.69458111]
670,[ 0.          0.00511251  0.00659379]
671,[ 0.          0.27599421  0.44902089]
672,[ 0.          0.01403034  0.00659379]
673,[ 0.          0.27599421  0.30021028]
674,[ 0.          0.28419516  0.25630672]
675,[ 0.          1.84917218  1.0384397 ]
676,[ 0.          2.67680573  0.75174265]
677,[ 0.          0.89971762  0.91213706]
678,[ 0.          0.34979162  0.58310468]
679,[ 0.          1.29644004  1.74151539]
680,[ 0.          0.48839827  0.60908305]
681,[ 0.          0.00511251  0.00659379]
682,[ 0.          0.66344017  2.15607653]
683,[ 0.          0.89971762  0.91213706]
684,[ 0.          0.62893688  0.9883429 ]
685,[ 0.          0.71467563  0.24017717]
686,[ 0.          0.40788542  0.37010382]
687,[ 0.          0.00227841  0.00243446]
688,[ 0.          0.33315443  0.33745586]
689,[ 0.          1.14745549  0.95139791]
690,[ 0.          0.28419516  0.25630672]
691,[ 0.          0.10539858  0.79074101]
692,[ 0.          1.06908192  0.9883429 ]
693,[ 0.          1.06288009  1.10339392]
694,[ 0.          0.00511251  0.00659379]
695,[ 0.          0.00511251  0.00659379]
696,[ 0.          0.66792166  1.64182116]
697,[ 0.          0.24505402  0.26989434]
698,[ 0.          0.21719663  0.49752981]
699,[ 0.          0.          0.23746382]
700,[ 0.          1.07827356  0.9883429 ]
701,[ 0.          0.81872248  0.26989434]
702,[ 0.          0.00511251  0.00659379]
703,[ 0.          0.03401232  0.00659379]
704,[ 0.          0.27228221  0.26989434]
705,[ 0.          0.89971762  0.91213706]
706,[ 0.          0.33207525  0.0173211 ]
707,[ 0.          0.68088955  0.6697209 ]
708,[ 0.          0.00511251  0.00659379]
709,[ 0.          0.86599726  0.9883429 ]
710,[ 0.          0.00227841  0.00243446]
711,[ 0.          2.2621695   2.56816813]
712,[ 0.          1.56988764  0.72616921]
713,[ 0.          1.56027007  1.4047483 ]
714,[ 0.          1.22567454  1.4077139 ]
715,[ 0.          0.88543661  0.6697209 ]
716,[ 0.          0.06544476  0.49752981]
717,[ 0.          1.29644004  1.76468033]
718,[ 0.          0.14568121  0.2087642 ]
719,[ 0.          0.95027228  0.91647702]
720,[ 0.         0.065961   0.0173211]
721,[ 0.          0.88543661  0.75174265]
722,[ 0.          0.00511251  0.00659379]
723,[ 0.          0.05960436  0.08260992]
724,[ 0.          0.53464259  0.49928211]
725,[ 0.         1.6451626  1.6929264]
726,[ 0.          0.54593537  0.79074101]
727,[ 0.          0.49590801  0.36807449]
728,[ 0.          0.00511251  0.00659379]
729,[ 0.          0.31014158  0.37010382]
730,[ 0.          0.00511251  0.00659379]
731,[ 0.          0.77743692  0.29485374]
732,[ 0.          0.89971762  0.75174265]
733,[ 0.          0.00511251  0.00659379]
734,[ 0.          0.40788542  0.37010382]
735,[ 0.          0.62893688  0.9883429 ]
736,[ 0.          0.82111614  0.3759172 ]
737,[ 0.          0.01854194  0.08224189]
738,[ 0.          0.08749942  0.13147238]
739,[ 0.          0.24505402  0.47465652]
740,[ 0.          0.51244585  0.15442797]
741,[ 0.          0.24505402  0.26989434]
742,[ 0.          0.61502536  0.75174265]
743,[ 0.          2.19575518  1.4047483 ]
744,[ 0.          0.00511251  0.00659379]
745,[ 0.          2.40425425  1.22218535]
746,[ 0.          0.42724266  0.15526212]
747,[ 0.          0.42724266  0.37074532]
748,[ 0.          0.00227841  0.00243446]
749,[ 0.          1.6451626   1.88810618]
750,[ 0.          0.71220566  0.41801714]
751,[ 0.          0.00511251  0.00659379]
752,[ 0.          0.61502536  0.86332782]
753,[ 0.          0.62893688  0.9883429 ]
754,[ 0.          0.51244585  1.65961611]
755,[ 0.          0.05960436  0.3966909 ]
756,[ 0.          2.74830101  1.88810618]
757,[ 0.          0.48178143  0.49752981]
758,[ 0.          0.27599421  0.39834067]
759,[ 0.          0.88543661  0.94357341]
760,[ 0.          0.00511251  0.00659379]
761,[ 0.          0.01132417  0.00897905]
762,[ 0.          0.36320733  0.43474578]
763,[ 0.          2.19575518  3.23721619]
764,[ 0.          0.00511251  0.00659379]
765,[ 0.          0.02146903  0.0173211 ]
766,[ 0.          0.05960436  0.10701652]
767,[ 0.          0.01669441  0.02816371]
768,[ 0.          0.31014158  0.37010382]
769,[ 0.          0.08749942  0.30021028]
770,[ 0.          0.44113302  0.36807449]
771,[ 0.          0.60641729  0.91647702]
772,[ 0.          0.49590801  0.36807449]
773,[ 0.          0.24505402  0.47465652]
774,[ 0.          0.40788542  0.37010382]
775,[ 0.          0.77703853  0.75174265]
776,[ 0.          1.19112398  1.49614826]
777,[ 0.          0.02146903  0.0173211 ]
778,[ 0.          0.82111614  0.93422375]
779,[ 0.          0.42724266  0.72616921]
780,[ 0.          0.4428871   0.52123906]
781,[ 0.          0.01898936  0.01153386]
782,[ 0.          1.32176253  1.085265  ]
783,[ 0.          0.30334352  0.30652713]
784,[ 0.          0.00227841  0.00243446]
785,[ 0.          0.00511251  0.00659379]
786,[ 0.          0.48839827  0.45613646]
787,[ 0.          0.00511251  0.00659379]
788,[ 0.          0.14568121  0.2087642 ]
789,[ 0.          0.1709478   0.08907391]
790,[ 0.          0.5534399   0.49928211]
791,[ 0.          1.56988764  1.20766832]
792,[ 0.          1.56027007  3.01692469]
793,[ 0.          0.15597233  0.3759172 ]
794,[ 0.          0.00511251  0.00659379]
795,[ 0.          1.242157    1.91639178]
796,[ 0.          0.05960436  0.60908305]
797,[ 0.          1.55634126  3.23721619]
798,[ 0.          0.01132417  0.00897905]
799,[ 0.          1.56027007  2.1924169 ]
800,[ 0.          0.00511251  0.00659379]
801,[ 0.          0.36240396  0.39834067]
802,[ 0.          1.68390898  2.1925401 ]
803,[ 0.          1.72426654  1.85388942]
804,[ 0.          0.61502536  1.06759179]
805,[ 0.          0.00511251  0.00659379]
806,[ 0.          1.56988764  0.6114709 ]
807,[ 0.          1.56027007  1.4047483 ]
808,[ 0.          0.02146903  0.60908305]
809,[ 0.          1.29644004  1.20766832]
810,[ 0.          0.065961    0.02430894]
811,[ 0.          1.06288009  0.78544479]
812,[ 0.          0.34979162  0.08224189]
813,[ 0.          0.1709478   0.25630672]
814,[ 0.          0.01669441  0.02816371]
815,[ 0.          0.02146903  0.08224189]
816,[ 0.          0.96015968  0.9883429 ]
817,[ 0.          0.86599726  1.20766832]
818,[ 0.          1.78929729  1.16705183]
819,[ 0.          0.60641729  0.91647702]
820,[ 0.          0.96015968  0.75174265]
821,[ 0.          0.44533929  0.3759172 ]
822,[ 0.          1.80041755  1.20766832]
823,[ 0.          0.00511251  0.00659379]
824,[ 0.          0.00511251  0.02816371]
825,[ 0.          0.1709478   0.08907391]
826,[ 0.          0.89971762  0.91213706]
827,[ 0.          1.68390898  0.8801059 ]
828,[ 0.          0.06544476  0.49752981]
829,[ 0.          0.24505402  0.26989434]
830,[ 0.          0.00511251  0.00659379]
831,[ 0.          0.31792619  0.39834067]
832,[ 0.          0.31014158  0.37010382]
833,[ 0.          0.05960436  0.10701652]
834,[ 0.          1.98718659  0.91821005]
835,[ 0.          0.00511251  0.00659379]
836,[ 0.          0.40663292  0.71663485]
837,[ 0.          0.72791376  0.6697209 ]
838,[ 0.          1.23170914  2.49984543]
839,[ 0.          3.114367    1.20766832]
840,[ 0.          0.00511251  0.00659379]
841,[ 0.          0.96015968  0.49928211]
842,[ 0.          0.34979162  0.49928211]
843,[ 0.          0.01854194  0.0173211 ]
844,[ 0.          0.31014158  0.37010382]
845,[ 0.          0.00511251  0.00659379]
846,[ 0.          0.00511251  0.00659379]
847,[ 0.          0.66344017  0.69458111]
848,[ 0.          2.59993641  1.26244669]
849,[ 0.          0.95027228  0.91647702]
850,[ 0.          0.72791376  0.6697209 ]
851,[ 0.          0.41825299  0.54960795]
852,[ 0.          0.81091577  0.51828073]
853,[ 0.          0.5534399   0.49928211]
854,[ 0.          0.55016907  1.26759263]
855,[ 0.          0.60641729  0.91647702]
856,[ 0.          0.53464259  0.49928211]
857,[ 0.          0.84624941  0.37010382]
858,[ 0.          0.53464259  0.49928211]
859,[ 0.          0.14568121  0.03284665]
860,[ 0.          0.30735119  0.36807449]
861,[ 0.          0.00511251  0.00659379]
862,[ 0.          0.53464259  0.60908305]
863,[ 0.          0.00227841  0.00243446]
864,[ 0.          0.00511251  0.00659379]
865,[ 0.          0.32446642  0.36079817]
866,[ 0.          0.00511251  0.00659379]
867,[ 0.          0.42724266  0.00897905]
868,[ 0.          0.86599726  1.4077139 ]
869,[ 0.          0.6322682   1.88965124]
870,[ 0.          0.84447009  0.97333525]
871,[ 0.          0.84447009  0.52123906]
872,[ 0.          1.6451626   1.26244669]
873,[ 0.          0.00511251  0.00659379]
874,[ 0.          0.55632791  0.6697209 ]
875,[ 0.          0.89971762  0.49752981]
876,[ 0.          0.6322682   1.33493632]
877,[ 0.          0.84447009  0.25957647]
878,[ 0.          0.77743692  0.39834067]
879,[ 0.          0.00511251  0.00659379]
880,[ 0.          2.18805187  3.453753  ]
881,[ 0.          0.42724266  0.37010382]
882,[ 0.          0.45258623  0.63143373]
883,[ 0.          0.96015968  0.75174265]
884,[ 0.          0.37530527  0.51828073]
885,[ 0.         0.065961   0.3966909]
886,[ 0.          0.17993866  0.26014697]
887,[ 0.          0.68207685  1.4077139 ]
888,[ 0.          1.242157    1.42538313]
889,[ 0.          0.61502536  0.54960795]
890,[ 0.          0.89270717  0.54347104]
891,[ 0.          1.14745549  1.26244669]
892,[ 0.          0.37863406  0.36807449]
893,[ 0.          0.00511251  0.00659379]
894,[ 0.          1.68390898  1.88810618]
895,[ 0.          0.3387321   0.24017717]
896,[ 0.          0.34979162  0.43474578]
897,[ 0.          0.27228221  0.25957647]
898,[ 0.          0.00511251  0.00659379]
899,[ 0.          0.27228221  0.52123906]
900,[ 0.          0.31014158  0.26621573]
901,[ 0.          0.00511251  0.00659379]
902,[ 0.          0.00511251  0.00659379]
903,[ 0.          0.01854194  0.0173211 ]
904,[ 0.          0.00511251  0.00659379]
905,[ 0.          0.76090334  0.75174265]
906,[ 0.          0.00511251  0.00659379]
907,[ 0.          0.41394662  0.38405821]
908,[ 0.          1.62982216  1.0384397 ]
909,[ 0.          0.89971762  0.91213706]
910,[ 0.          0.89971762  0.91213706]
911,[ 0.          0.27228221  0.14764685]
912,[ 0.          0.5534399   0.58310468]
913,[ 0.          0.00511251  0.00659379]
914,[ 0.          0.72791376  0.6697209 ]
915,[ 0.          0.86599726  0.9883429 ]
916,[ 0.          0.34964372  0.2087642 ]
917,[ 0.          0.95597119  1.1950212 ]
918,[ 0.          0.27228221  0.23746382]
919,[ 0.          0.72791376  0.75174265]
920,[ 0.          0.27228221  0.14764685]
921,[ 0.          2.19575518  3.23721619]
922,[ 0.          0.00511251  0.00659379]
923,[ 0.          0.82111614  0.93422375]
924,[ 0.          0.77743692  1.669027  ]
925,[ 0.          0.3992092   0.54347104]
926,[ 0.          0.00511251  0.00659379]
927,[ 0.          0.57241387  0.90964358]
928,[ 0.          0.42724266  0.37074532]
929,[ 0.          0.48178143  0.49752981]
930,[ 0.          2.40425425  2.08422505]
931,[ 0.          0.45530497  0.6697209 ]
932,[ 0.          0.14568121  0.13194741]
933,[ 0.          0.72791376  0.6697209 ]
934,[ 0.          0.48178143  0.49752981]
935,[ 0.          0.48178143  0.49752981]
936,[ 0.          0.00511251  0.00659379]
937,[ 0.          0.05960436  0.10701652]
938,[ 0.          0.00511251  0.00659379]
939,[ 0.          1.06288009  0.46510261]
940,[ 0.          0.44113302  0.36807449]
941,[ 0.          0.77703853  0.49752981]
942,[ 0.          0.00511251  0.00659379]
943,[ 0.          1.49780745  1.56630741]
944,[ 0.          1.14745549  0.82251397]
945,[ 0.          0.81091577  0.93422375]
946,[ 0.          1.06908192  0.34732147]
947,[ 0.          0.34964372  0.2087642 ]
948,[ 0.          0.34979162  0.57284296]
949,[ 0.          0.27228221  0.52123906]
950,[ 0.          0.0266902   0.08224189]
951,[ 0.          0.01854194  0.25111212]
952,[ 0.          0.00511251  0.00659379]
953,[ 0.          0.00511251  0.00659379]
954,[ 0.          0.00511251  0.00659379]
955,[ 0.          1.29644004  0.61863275]
956,[ 0.          1.6451626   1.26244669]
957,[ 0.          0.02146903  0.0173211 ]
958,[ 0.          0.00227841  0.00243446]
959,[ 0.          0.28419516  0.37010382]
960,[ 0.          3.49884586  1.46893146]
961,[ 0.          0.77743692  0.54898302]
962,[ 0.          0.30334352  0.07658926]
963,[ 0.          0.00511251  0.00659379]
964,[ 0.          0.57767278  0.86332782]
965,[ 0.          0.01132417  0.318721  ]
966,[ 0.          1.84917218  4.06264   ]
967,[ 0.          0.01403034  0.00659379]
968,[ 0.          1.89706967  1.6929264 ]
969,[ 0.          0.00511251  0.00659379]
970,[ 0.          0.00511251  0.00659379]
971,[ 0.          0.70023419  0.6697209 ]
972,[ 0.          0.53464259  0.58310468]
973,[ 0.          0.48839827  0.54960795]
974,[ 0.          0.34979162  0.43474578]
975,[ 0.          0.31837225  0.25957647]
976,[ 0.          0.00511251  0.00659379]
977,[ 0.          1.06288009  0.9883429 ]
978,[ 0.          0.07184422  0.13194741]
979,[ 0.          0.45530497  0.49752981]
980,[ 0.          1.28463699  0.62938266]
981,[ 0.          0.00511251  0.00659379]
982,[ 0.          0.00511251  0.00659379]
983,[ 0.          0.07184422  0.03284665]
984,[ 0.          0.01898936  0.15844078]
985,[ 0.          0.46757493  0.54347104]
986,[ 0.          0.00511251  0.00659379]
987,[ 0.          0.27228221  0.0173211 ]
988,[ 0.          1.56988764  1.42538313]
989,[ 0.          0.37863406  0.41801714]
990,[ 0.          0.61502536  0.58310468]
991,[ 0.          0.37963468  1.10339392]
992,[ 0.          0.76341053  0.54960795]
993,[ 0.          0.00511251  0.00659379]
994,[ 0.          1.39628852  0.75174265]
995,[ 0.          0.70791134  0.78715958]
996,[ 0.          0.4428871   0.80149281]
997,[ 0.          1.00367562  0.91647702]
998,[ 0.          0.31837225  0.50741254]
999,[ 0.          1.14745549  0.9883429 ]
1000,[ 0.          2.750607    0.99262389]
1001,[ 0.          0.31792619  0.17280802]
1002,[ 0.          0.97242547  0.47465652]
1003,[ 0.          0.27228221  0.14764685]
1004,[ 0.        2.035624  1.535027]
1005,[ 0.          0.95027228  0.69458111]
1006,[ 0.          1.29644004  0.9189778 ]
1007,[ 0.          0.07184422  0.03284665]
1008,[ 0.          0.86599726  1.20766832]
1009,[ 0.          1.78929729  2.65697276]
1010,[ 0.          1.01598438  0.91647702]
1011,[ 0.          0.48178143  0.49752981]
1012,[ 0.          0.53464259  0.25957647]
1013,[ 0.          0.01854194  1.480265  ]
1014,[ 0.          0.31837225  0.91213706]
1015,[ 0.          0.00511251  0.00659379]
1016,[ 0.          0.31014158  0.26621573]
1017,[ 0.          0.05960436  0.0173211 ]
1018,[ 0.          0.00227841  0.00659379]
1019,[ 0.          0.00511251  0.00659379]
1020,[ 0.          0.21719663  0.39834067]
1021,[ 0.          0.88543661  0.63143373]
1022,[ 0.          0.31014158  0.37010382]
1023,[ 0.          0.24505402  0.47465652]
1024,[ 0.          0.89971762  1.46893146]
1025,[ 0.          0.40788542  0.37010382]
1026,[ 0.          0.88543661  0.75174265]
1027,[ 0.          0.44113302  0.59545007]
1028,[ 0.          0.31014158  0.37010382]
1029,[ 0.          0.05960436  0.02430894]
1030,[ 0.          0.00511251  0.00659379]
1031,[ 0.          0.00511251  0.00659379]
1032,[ 0.          0.05960436  0.10701652]
1033,[ 0.          0.89971762  0.91821005]
1034,[ 0.          0.3992092   0.23671154]
1035,[ 0.          0.40788542  0.59545007]
1036,[ 0.          0.89971762  1.63537108]
1037,[ 0.          1.56988764  1.42538313]
1038,[ 0.          0.00511251  0.00659379]
1039,[ 0.          0.88543661  0.75174265]
1040,[ 0.          0.32446642  0.36079817]
1041,[ 0.          0.21529625  0.3252054 ]
1042,[ 0.          1.56988764  1.74151539]
1043,[ 0.          0.96015968  0.75174265]
1044,[ 0.          0.065961    0.14764685]
1045,[ 0.          0.48839827  0.47465652]
1046,[ 0.          0.07184422  0.03284665]
1047,[ 0.          1.84917218  2.79705309]
1048,[ 0.          0.34979162  0.43474578]
1049,[ 0.          0.45530497  0.49752981]
1050,[ 0.          0.31792619  0.42264255]
1051,[ 0.          1.18799259  1.26244669]
1052,[ 0.          0.84231521  2.358959  ]
1053,[ 0.          0.53464259  0.60908305]
1054,[ 0.          0.40788542  0.36807449]
1055,[ 0.          2.18805187  3.23721619]
1056,[ 0.          0.24602108  0.38405821]
1057,[ 0.          0.00511251  0.00659379]
1058,[ 0.          1.14745549  0.9883429 ]
1059,[ 0.          0.3353799   0.53608778]
1060,[ 0.          0.37530527  0.51828073]
1061,[ 0.          0.89971762  0.91213706]
1062,[ 0.          2.295723    0.80950525]
1063,[ 0.          1.00367562  1.29928341]
1064,[ 0.          0.76090334  0.75174265]
1065,[ 0.          0.00227841  0.00243446]
1066,[ 0.          0.34979162  0.43474578]
1067,[ 0.          0.72029789  1.31205977]
1068,[ 0.          1.06908192  0.9883429 ]
1069,[ 0.          0.01854194  0.06804957]
1070,[ 0.          0.60641729  0.91647702]
1071,[ 0.          0.31014158  0.64001286]
1072,[ 0.          0.24602108  0.14594211]
1073,[ 0.          0.05960436  0.0173211 ]
